Time,dataSeries.pv[1],dataSeries.pv[2],dataSeries.pv[3],dataSeries.bldg[1],dataSeries.bldg[2],dataSeries.bldg[3]
324540,-0,-0,-0,-6.58449,-181.168,-220.321
324540,-0,-0,-0,-6.58449,-181.168,-220.321
324600,-0,-0,-0,-6.82128,-188.059,-215.346
324600,-0,-0,-0,-6.82128,-188.059,-215.346
324660,-0,-0,-0,-7.05806,-194.949,-210.37
324660,-0,-0,-0,-7.05806,-194.949,-210.37
324720,-0,-0,-0,-7.29485,-201.84,-205.394
324720,-0,-0,-0,-7.29485,-201.84,-205.394
324780,-0,-0,-0,-7.53164,-208.731,-200.419
324780,-0,-0,-0,-7.53164,-208.731,-200.419
324840,-0,-0,-0,-7.76842,-215.622,-195.443
324840,-0,-0,-0,-7.76842,-215.622,-195.443
324900,-0,-0,-0,-8.00521,-222.513,-190.467
324900,-0,-0,-0,-8.00521,-222.513,-190.467
324960,-0,-0,-0,-7.77619,-215.501,-191.716
324960,-0,-0,-0,-7.77619,-215.501,-191.716
325020,-0,-0,-0,-7.54718,-208.488,-192.965
325020,-0,-0,-0,-7.54718,-208.488,-192.965
325080,-0,-0,-0,-7.31816,-201.476,-194.214
325080,-0,-0,-0,-7.31816,-201.476,-194.214
325140,-0,-0,-0,-7.08915,-194.464,-195.463
325140,-0,-0,-0,-7.08915,-194.464,-195.463
325200,-0,-0,-0,-6.86013,-187.452,-196.711
325200,-0,-0,-0,-6.86013,-187.452,-196.711
325260,-0,-0,-0,-6.63112,-180.44,-197.96
325260,-0,-0,-0,-6.63112,-180.44,-197.96
325320,-0,-0,-0,-6.4021,-173.427,-199.209
325320,-0,-0,-0,-6.4021,-173.427,-199.209
325380,-0,-0,-0,-6.17309,-166.415,-200.458
325380,-0,-0,-0,-6.17309,-166.415,-200.458
325440,-0,-0,-0,-5.94407,-159.403,-201.706
325440,-0,-0,-0,-5.94407,-159.403,-201.706
325500,-0,-0,-0,-5.71506,-152.391,-202.955
325500,-0,-0,-0,-5.71506,-152.391,-202.955
325560,-0,-0,-0,-5.48604,-145.379,-204.204
325560,-0,-0,-0,-5.48604,-145.379,-204.204
325620,-0,-0,-0,-5.25703,-138.366,-205.453
325620,-0,-0,-0,-5.25703,-138.366,-205.453
325680,-0,-0,-0,-5.02801,-131.354,-206.701
325680,-0,-0,-0,-5.02801,-131.354,-206.701
325740,-0,-0,-0,-4.799,-124.342,-207.95
325740,-0,-0,-0,-4.799,-124.342,-207.95
325800,-0,-0,-0,-4.56998,-117.33,-209.199
325800,-0,-0,-0,-4.56998,-117.33,-209.199
325860,-0,-0,-0,-4.5037,-185.376,-206.561
325860,-0,-0,-0,-4.5037,-185.376,-206.561
325920,-0,-0,-0,-4.43741,-253.423,-203.923
325920,-0,-0,-0,-4.43741,-253.423,-203.923
325980,-0,-0,-0,-4.37112,-321.469,-201.285
325980,-0,-0,-0,-4.37112,-321.469,-201.285
326040,-0,-0,-0,-4.30483,-389.516,-198.646
326040,-0,-0,-0,-4.30483,-389.516,-198.646
326100,-0,-0,-0,-4.23854,-457.563,-196.008
326100,-0,-0,-0,-4.23854,-457.563,-196.008
326160,-0,-0,-0,-4.17225,-525.609,-193.37
326160,-0,-0,-0,-4.17225,-525.609,-193.37
326220,-0,-0,-0,-4.10597,-593.656,-190.732
326220,-0,-0,-0,-4.10597,-593.656,-190.732
326280,-0,-0,-0,-4.03968,-661.702,-188.094
326280,-0,-0,-0,-4.03968,-661.702,-188.094
326340,-0,-0,-0,-3.97339,-729.749,-185.456
326340,-0,-0,-0,-3.97339,-729.749,-185.456
326400,-0,-0,-0,-3.9071,-797.795,-182.818
326400,-0,-0,-0,-3.9071,-797.795,-182.818
326460,-0,-0,-0,-3.84081,-865.842,-180.179
326460,-0,-0,-0,-3.84081,-865.842,-180.179
326520,-0,-0,-0,-3.77452,-933.888,-177.541
326520,-0,-0,-0,-3.77452,-933.888,-177.541
326580,-0,-0,-0,-3.70823,-1001.93,-174.903
326580,-0,-0,-0,-3.70823,-1001.93,-174.903
326640,-0,-0,-0,-3.64195,-1069.98,-172.265
326640,-0,-0,-0,-3.64195,-1069.98,-172.265
326700,-0,-0,-0,-3.57566,-1138.03,-169.627
326700,-0,-0,-0,-3.57566,-1138.03,-169.627
326760,-0,-0,-0,-3.75095,-1104.43,-172.493
326760,-0,-0,-0,-3.75095,-1104.43,-172.493
326820,-0,-0,-0,-3.92624,-1070.83,-175.358
326820,-0,-0,-0,-3.92624,-1070.83,-175.358
326880,-0,-0,-0,-4.10153,-1037.24,-178.224
326880,-0,-0,-0,-4.10153,-1037.24,-178.224
326940,-0,-0,-0,-4.27681,-1003.64,-181.09
326940,-0,-0,-0,-4.27681,-1003.64,-181.09
327000,-0,-0,-0,-4.4521,-970.045,-183.955
327000,-0,-0,-0,-4.4521,-970.045,-183.955
327060,-0,-0,-0,-4.62739,-936.449,-186.821
327060,-0,-0,-0,-4.62739,-936.449,-186.821
327120,-0,-0,-0,-4.80268,-902.852,-189.687
327120,-0,-0,-0,-4.80268,-902.852,-189.687
327180,-0,-0,-0,-4.97797,-869.255,-192.552
327180,-0,-0,-0,-4.97797,-869.255,-192.552
327240,-0,-0,-0,-5.15326,-835.659,-195.418
327240,-0,-0,-0,-5.15326,-835.659,-195.418
327300,-0,-0,-0,-5.32855,-802.062,-198.284
327300,-0,-0,-0,-5.32855,-802.062,-198.284
327360,-0,-0,-0,-5.50384,-768.466,-201.149
327360,-0,-0,-0,-5.50384,-768.466,-201.149
327420,-0,-0,-0,-5.67913,-734.869,-204.015
327420,-0,-0,-0,-5.67913,-734.869,-204.015
327480,-0,-0,-0,-5.85442,-701.273,-206.881
327480,-0,-0,-0,-5.85442,-701.273,-206.881
327540,-0,-0,-0,-6.02971,-667.676,-209.746
327540,-0,-0,-0,-6.02971,-667.676,-209.746
327600,-0,-0,-0,-6.205,-634.08,-212.612
327600,-0,-0,-0,-6.205,-634.08,-212.612
327660,-0,-0,-0,-6.32049,-619.33,-222.904
327660,-0,-0,-0,-6.32049,-619.33,-222.904
327720,-0,-0,-0,-6.43599,-604.58,-233.196
327720,-0,-0,-0,-6.43599,-604.58,-233.196
327780,-0,-0,-0,-6.55148,-589.83,-243.488
327780,-0,-0,-0,-6.55148,-589.83,-243.488
327840,-0,-0,-0,-6.66698,-575.08,-253.781
327840,-0,-0,-0,-6.66698,-575.08,-253.781
327900,-0,-0,-0,-6.78247,-560.33,-264.073
327900,-0,-0,-0,-6.78247,-560.33,-264.073
327960,-0,-0,-0,-6.89797,-545.58,-274.365
327960,-0,-0,-0,-6.89797,-545.58,-274.365
328020,-0,-0,-0,-7.01346,-530.83,-284.657
328020,-0,-0,-0,-7.01346,-530.83,-284.657
328080,-0,-0,-0,-7.12896,-516.08,-294.949
328080,-0,-0,-0,-7.12896,-516.08,-294.949
328140,-0,-0,-0,-7.24445,-501.33,-305.241
328140,-0,-0,-0,-7.24445,-501.33,-305.241
328200,-0,-0,-0,-7.35995,-486.58,-315.533
328200,-0,-0,-0,-7.35995,-486.58,-315.533
328260,-0,-0,-0,-7.47544,-471.83,-325.826
328260,-0,-0,-0,-7.47544,-471.83,-325.826
328320,-0,-0,-0,-7.59094,-457.08,-336.118
328320,-0,-0,-0,-7.59094,-457.08,-336.118
328380,-0,-0,-0,-7.70643,-442.33,-346.41
328380,-0,-0,-0,-7.70643,-442.33,-346.41
328440,-0,-0,-0,-7.82193,-427.58,-356.702
328440,-0,-0,-0,-7.82193,-427.58,-356.702
328500,-0,-0,-0,-7.93743,-412.83,-366.994
328500,-0,-0,-0,-7.93743,-412.83,-366.994
328560,-0,-0,-0,-7.7948,-408.009,-361.068
328560,-0,-0,-0,-7.7948,-408.009,-361.068
328620,-0,-0,-0,-7.65218,-403.189,-355.141
328620,-0,-0,-0,-7.65218,-403.189,-355.141
328680,-0,-0,-0,-7.50956,-398.368,-349.215
328680,-0,-0,-0,-7.50956,-398.368,-349.215
328740,-0,-0,-0,-7.36694,-393.548,-343.288
328740,-0,-0,-0,-7.36694,-393.548,-343.288
328800,-0,-0,-0,-7.22432,-388.727,-337.362
328800,-0,-0,-0,-7.22432,-388.727,-337.362
328860,-0,-0,-0,-7.08169,-383.906,-331.435
328860,-0,-0,-0,-7.08169,-383.906,-331.435
328920,-0,-0,-0,-6.93907,-379.086,-325.509
328920,-0,-0,-0,-6.93907,-379.086,-325.509
328980,-0,-0,-0,-6.79645,-374.265,-319.582
328980,-0,-0,-0,-6.79645,-374.265,-319.582
329040,-0,-0,-0,-6.65383,-369.445,-313.656
329040,-0,-0,-0,-6.65383,-369.445,-313.656
329100,-0,-0,-0,-6.51121,-364.624,-307.73
329100,-0,-0,-0,-6.51121,-364.624,-307.73
329160,-0,-0,-0,-6.36858,-359.804,-301.803
329160,-0,-0,-0,-6.36858,-359.804,-301.803
329220,-0,-0,-0,-6.22596,-354.983,-295.877
329220,-0,-0,-0,-6.22596,-354.983,-295.877
329280,-0,-0,-0,-6.08334,-350.163,-289.95
329280,-0,-0,-0,-6.08334,-350.163,-289.95
329340,-0,-0,-0,-5.94072,-345.342,-284.024
329340,-0,-0,-0,-5.94072,-345.342,-284.024
329400,-0,-0,-0,-5.7981,-340.522,-278.097
329400,-0,-0,-0,-5.7981,-340.522,-278.097
329460,-0,-0,-0,-5.89236,-329.765,-267.526
329460,-0,-0,-0,-5.89236,-329.765,-267.526
329520,-0,-0,-0,-5.98662,-319.009,-256.956
329520,-0,-0,-0,-5.98662,-319.009,-256.956
329580,-0,-0,-0,-6.08088,-308.252,-246.385
329580,-0,-0,-0,-6.08088,-308.252,-246.385
329640,-0,-0,-0,-6.17514,-297.496,-235.814
329640,-0,-0,-0,-6.17514,-297.496,-235.814
329700,-0,-0,-0,-6.26941,-286.74,-225.243
329700,-0,-0,-0,-6.26941,-286.74,-225.243
329760,-0,-0,-0,-6.36367,-275.983,-214.672
329760,-0,-0,-0,-6.36367,-275.983,-214.672
329820,-0,-0,-0,-6.45793,-265.227,-204.101
329820,-0,-0,-0,-6.45793,-265.227,-204.101
329880,-0,-0,-0,-6.55219,-254.47,-193.53
329880,-0,-0,-0,-6.55219,-254.47,-193.53
329940,-0,-0,-0,-6.64645,-243.714,-182.959
329940,-0,-0,-0,-6.64645,-243.714,-182.959
330000,-0,-0,-0,-6.74072,-232.957,-172.388
330000,-0,-0,-0,-6.74072,-232.957,-172.388
330060,-0,-0,-0,-6.83498,-222.201,-161.817
330060,-0,-0,-0,-6.83498,-222.201,-161.817
330120,-0,-0,-0,-6.92924,-211.444,-151.247
330120,-0,-0,-0,-6.92924,-211.444,-151.247
330180,-0,-0,-0,-7.0235,-200.688,-140.676
330180,-0,-0,-0,-7.0235,-200.688,-140.676
330240,-0,-0,-0,-7.11776,-189.931,-130.105
330240,-0,-0,-0,-7.11776,-189.931,-130.105
330300,-0,-0,-0,-7.21203,-179.175,-119.534
330300,-0,-0,-0,-7.21203,-179.175,-119.534
330360,-0,-0,-0,-6.96541,-185.447,-119.294
330360,-0,-0,-0,-6.96541,-185.447,-119.294
330420,-0,-0,-0,-6.7188,-191.719,-119.054
330420,-0,-0,-0,-6.7188,-191.719,-119.054
330480,-0,-0,-0,-6.47219,-197.991,-118.815
330480,-0,-0,-0,-6.47219,-197.991,-118.815
330540,-0,-0,-0,-6.22557,-204.264,-118.575
330540,-0,-0,-0,-6.22557,-204.264,-118.575
330600,-0,-0,-0,-5.97896,-210.536,-118.335
330600,-0,-0,-0,-5.97896,-210.536,-118.335
330660,-0,-0,-0,-5.73235,-216.808,-118.095
330660,-0,-0,-0,-5.73235,-216.808,-118.095
330720,-0,-0,-0,-5.48573,-223.08,-117.855
330720,-0,-0,-0,-5.48573,-223.08,-117.855
330780,-0,-0,-0,-5.23912,-229.352,-117.616
330780,-0,-0,-0,-5.23912,-229.352,-117.616
330840,-0,-0,-0,-4.9925,-235.625,-117.376
330840,-0,-0,-0,-4.9925,-235.625,-117.376
330900,-0,-0,-0,-4.74589,-241.897,-117.136
330900,-0,-0,-0,-4.74589,-241.897,-117.136
330960,-0,-0,-0,-4.49928,-248.169,-116.896
330960,-0,-0,-0,-4.49928,-248.169,-116.896
331020,-0,-0,-0,-4.25266,-254.441,-116.657
331020,-0,-0,-0,-4.25266,-254.441,-116.657
331080,-0,-0,-0,-4.00605,-260.713,-116.417
331080,-0,-0,-0,-4.00605,-260.713,-116.417
331140,-0,-0,-0,-3.75944,-266.986,-116.177
331140,-0,-0,-0,-3.75944,-266.986,-116.177
331200,-0,-0,-0,-3.51282,-273.258,-115.937
331200,-0,-0,-0,-3.51282,-273.258,-115.937
331260,-0,-0,-0,-3.57864,-269.952,-117.896
331260,-0,-0,-0,-3.57864,-269.952,-117.896
331320,-0,-0,-0,-3.64445,-266.646,-119.854
331320,-0,-0,-0,-3.64445,-266.646,-119.854
331380,-0,-0,-0,-3.71027,-263.34,-121.812
331380,-0,-0,-0,-3.71027,-263.34,-121.812
331440,-0,-0,-0,-3.77608,-260.034,-123.771
331440,-0,-0,-0,-3.77608,-260.034,-123.771
331500,-0,-0,-0,-3.8419,-256.728,-125.729
331500,-0,-0,-0,-3.8419,-256.728,-125.729
331560,-0,-0,-0,-3.90771,-253.422,-127.687
331560,-0,-0,-0,-3.90771,-253.422,-127.687
331620,-0,-0,-0,-3.97353,-250.116,-129.646
331620,-0,-0,-0,-3.97353,-250.116,-129.646
331680,-0,-0,-0,-4.03934,-246.81,-131.604
331680,-0,-0,-0,-4.03934,-246.81,-131.604
331740,-0,-0,-0,-4.10516,-243.504,-133.562
331740,-0,-0,-0,-4.10516,-243.504,-133.562
331800,-0,-0,-0,-4.17097,-240.198,-135.521
331800,-0,-0,-0,-4.17097,-240.198,-135.521
331860,-0,-0,-0,-4.23679,-236.892,-137.479
331860,-0,-0,-0,-4.23679,-236.892,-137.479
331920,-0,-0,-0,-4.3026,-233.586,-139.437
331920,-0,-0,-0,-4.3026,-233.586,-139.437
331980,-0,-0,-0,-4.36842,-230.28,-141.396
331980,-0,-0,-0,-4.36842,-230.28,-141.396
332040,-0,-0,-0,-4.43423,-226.974,-143.354
332040,-0,-0,-0,-4.43423,-226.974,-143.354
332100,-0,-0,-0,-4.50005,-223.668,-145.312
332100,-0,-0,-0,-4.50005,-223.668,-145.312
332160,-0,-0,-0,-4.52252,-221.543,-161.531
332160,-0,-0,-0,-4.52252,-221.543,-161.531
332220,-0,-0,-0,-4.54499,-219.419,-177.75
332220,-0,-0,-0,-4.54499,-219.419,-177.75
332280,-0,-0,-0,-4.56746,-217.294,-193.969
332280,-0,-0,-0,-4.56746,-217.294,-193.969
332340,-0,-0,-0,-4.58994,-215.169,-210.187
332340,-0,-0,-0,-4.58994,-215.169,-210.187
332400,-0,-0,-0,-4.61241,-213.045,-226.406
332400,-0,-0,-0,-4.61241,-213.045,-226.406
332460,-0,-0,-0,-4.63488,-210.92,-242.625
332460,-0,-0,-0,-4.63488,-210.92,-242.625
332520,-0,-0,-0,-4.65735,-208.795,-258.843
332520,-0,-0,-0,-4.65735,-208.795,-258.843
332580,-0,-0,-0,-4.67982,-206.671,-275.062
332580,-0,-0,-0,-4.67982,-206.671,-275.062
332640,-0,-0,-0,-4.70229,-204.546,-291.281
332640,-0,-0,-0,-4.70229,-204.546,-291.281
332700,-0,-0,-0,-4.72477,-202.421,-307.499
332700,-0,-0,-0,-4.72477,-202.421,-307.499
332760,-0,-0,-0,-4.74724,-200.297,-323.718
332760,-0,-0,-0,-4.74724,-200.297,-323.718
332820,-0,-0,-0,-4.76971,-198.172,-339.937
332820,-0,-0,-0,-4.76971,-198.172,-339.937
332880,-0,-0,-0,-4.79218,-196.047,-356.155
332880,-0,-0,-0,-4.79218,-196.047,-356.155
332940,-0,-0,-0,-4.81465,-193.923,-372.374
332940,-0,-0,-0,-4.81465,-193.923,-372.374
333000,-0,-0,-0,-4.83712,-191.798,-388.593
333000,-0,-0,-0,-4.83712,-191.798,-388.593
333060,-0,-0,-0,-4.92111,-189.739,-388.721
333060,-0,-0,-0,-4.92111,-189.739,-388.721
333120,-0,-0,-0,-5.0051,-187.68,-388.849
333120,-0,-0,-0,-5.0051,-187.68,-388.849
333180,-0,-0,-0,-5.0891,-185.621,-388.977
333180,-0,-0,-0,-5.0891,-185.621,-388.977
333240,-0,-0,-0,-5.17309,-183.562,-389.105
333240,-0,-0,-0,-5.17309,-183.562,-389.105
333300,-0,-0,-0,-5.25708,-181.503,-389.233
333300,-0,-0,-0,-5.25708,-181.503,-389.233
333360,-0,-0,-0,-5.34107,-179.444,-389.361
333360,-0,-0,-0,-5.34107,-179.444,-389.361
333420,-0,-0,-0,-5.42506,-177.385,-389.489
333420,-0,-0,-0,-5.42506,-177.385,-389.489
333480,-0,-0,-0,-5.50905,-175.326,-389.617
333480,-0,-0,-0,-5.50905,-175.326,-389.617
333540,-0,-0,-0,-5.59304,-173.268,-389.746
333540,-0,-0,-0,-5.59304,-173.268,-389.746
333600,-0,-0,-0,-5.67703,-171.209,-389.874
333600,-0,-0,-0,-5.67703,-171.209,-389.874
333660,5.60519e-45,7.00649e-45,7.00649e-45,-5.76102,-169.15,-390.002
333660,5.60519e-45,7.00649e-45,7.00649e-45,-5.76102,-169.15,-390.002
333720,5.60519e-45,7.00649e-45,7.00649e-45,-5.84501,-167.091,-390.13
333720,5.60519e-45,7.00649e-45,7.00649e-45,-5.84501,-167.091,-390.13
333780,5.60519e-45,7.00649e-45,7.00649e-45,-5.929,-165.032,-390.258
333780,5.60519e-45,7.00649e-45,7.00649e-45,-5.929,-165.032,-390.258
333840,5.60519e-45,7.00649e-45,7.00649e-45,-6.01299,-162.973,-390.386
333840,5.60519e-45,7.00649e-45,7.00649e-45,-6.01299,-162.973,-390.386
333900,5.60519e-45,7.00649e-45,7.00649e-45,-6.09698,-160.914,-390.514
333900,5.60519e-45,7.00649e-45,7.00649e-45,-6.09698,-160.914,-390.514
333960,5.60519e-45,7.00649e-45,7.00649e-45,-6.1672,-159.42,-378.615
333960,5.60519e-45,7.00649e-45,7.00649e-45,-6.1672,-159.42,-378.615
334020,5.60519e-45,7.00649e-45,7.00649e-45,-6.23742,-157.926,-366.716
334020,5.60519e-45,7.00649e-45,7.00649e-45,-6.23742,-157.926,-366.716
334080,5.60519e-45,7.00649e-45,7.00649e-45,-6.30764,-156.432,-354.818
334080,5.60519e-45,7.00649e-45,7.00649e-45,-6.30764,-156.432,-354.818
334140,5.60519e-45,7.00649e-45,7.00649e-45,-6.37786,-154.938,-342.919
334140,5.60519e-45,7.00649e-45,7.00649e-45,-6.37786,-154.938,-342.919
334200,5.60519e-45,7.00649e-45,7.00649e-45,-6.44808,-153.444,-331.02
334200,5.60519e-45,7.00649e-45,7.00649e-45,-6.44808,-153.444,-331.02
334260,5.60519e-45,7.00649e-45,7.00649e-45,-6.51829,-151.95,-319.121
334260,5.60519e-45,7.00649e-45,7.00649e-45,-6.51829,-151.95,-319.121
334320,5.60519e-45,7.00649e-45,7.00649e-45,-6.58851,-150.457,-307.222
334320,5.60519e-45,7.00649e-45,7.00649e-45,-6.58851,-150.457,-307.222
334380,5.60519e-45,7.00649e-45,7.00649e-45,-6.65873,-148.963,-295.323
334380,5.60519e-45,7.00649e-45,7.00649e-45,-6.65873,-148.963,-295.323
334440,5.60519e-45,7.00649e-45,7.00649e-45,-6.72895,-147.469,-283.425
334440,5.60519e-45,7.00649e-45,7.00649e-45,-6.72895,-147.469,-283.425
334500,5.60519e-45,7.00649e-45,7.00649e-45,-6.79917,-145.975,-271.526
334500,5.60519e-45,7.00649e-45,7.00649e-45,-6.79917,-145.975,-271.526
334560,5.60519e-45,7.00649e-45,7.00649e-45,-6.86939,-144.481,-259.627
334560,5.60519e-45,7.00649e-45,7.00649e-45,-6.86939,-144.481,-259.627
334620,5.60519e-45,7.00649e-45,7.00649e-45,-6.93961,-142.987,-247.728
334620,5.60519e-45,7.00649e-45,7.00649e-45,-6.93961,-142.987,-247.728
334680,5.60519e-45,7.00649e-45,7.00649e-45,-7.00983,-141.493,-235.829
334680,5.60519e-45,7.00649e-45,7.00649e-45,-7.00983,-141.493,-235.829
334740,5.60519e-45,7.00649e-45,7.00649e-45,-7.08005,-139.999,-223.93
334740,5.60519e-45,7.00649e-45,7.00649e-45,-7.08005,-139.999,-223.93
334800,5.60519e-45,7.00649e-45,7.00649e-45,-7.15026,-138.505,-212.032
334800,5.60519e-45,7.00649e-45,7.00649e-45,-7.15026,-138.505,-212.032
334860,-0,-0,-0,-7.05275,-145.148,-202.772
334860,-0,-0,-0,-7.05275,-145.148,-202.772
334920,-0,-0,-0,-6.95524,-151.79,-193.512
334920,-0,-0,-0,-6.95524,-151.79,-193.512
334980,-0,-0,-0,-6.85772,-158.432,-184.252
334980,-0,-0,-0,-6.85772,-158.432,-184.252
335040,-0,-0,-0,-6.76021,-165.074,-174.992
335040,-0,-0,-0,-6.76021,-165.074,-174.992
335100,-0,-0,-0,-6.6627,-171.716,-165.733
335100,-0,-0,-0,-6.6627,-171.716,-165.733
335160,-0,-0,-0,-6.56518,-178.359,-156.473
335160,-0,-0,-0,-6.56518,-178.359,-156.473
335220,-0,-0,-0,-6.46767,-185.001,-147.213
335220,-0,-0,-0,-6.46767,-185.001,-147.213
335280,-0,-0,-0,-6.37015,-191.643,-137.953
335280,-0,-0,-0,-6.37015,-191.643,-137.953
335340,-0,-0,-0,-6.27264,-198.285,-128.693
335340,-0,-0,-0,-6.27264,-198.285,-128.693
335400,-0,-0,-0,-6.17513,-204.928,-119.434
335400,-0,-0,-0,-6.17513,-204.928,-119.434
335460,-0,-0,-0,-6.07761,-211.57,-110.174
335460,-0,-0,-0,-6.07761,-211.57,-110.174
335520,-0,-0,-0,-5.9801,-218.212,-100.914
335520,-0,-0,-0,-5.9801,-218.212,-100.914
335580,-0,-0,-0,-5.88259,-224.854,-91.6544
335580,-0,-0,-0,-5.88259,-224.854,-91.6544
335640,-0,-0,-0,-5.78507,-231.497,-82.3946
335640,-0,-0,-0,-5.78507,-231.497,-82.3946
335700,-0,-0,-0,-5.68756,-238.139,-73.1348
335700,-0,-0,-0,-5.68756,-238.139,-73.1348
335760,-0,-0,-0,-5.77873,-239.867,-68.7153
335760,-0,-0,-0,-5.77873,-239.867,-68.7153
335820,-0,-0,-0,-5.8699,-241.596,-64.2958
335820,-0,-0,-0,-5.8699,-241.596,-64.2958
335880,-0,-0,-0,-5.96107,-243.324,-59.8763
335880,-0,-0,-0,-5.96107,-243.324,-59.8763
335940,-0,-0,-0,-6.05223,-245.053,-55.4568
335940,-0,-0,-0,-6.05223,-245.053,-55.4568
336000,-0,-0,-0,-6.1434,-246.781,-51.0373
336000,-0,-0,-0,-6.1434,-246.781,-51.0373
336060,-0,-0,-0,-6.23457,-248.509,-46.6178
336060,-0,-0,-0,-6.23457,-248.509,-46.6178
336120,-0,-0,-0,-6.32574,-250.238,-42.1983
336120,-0,-0,-0,-6.32574,-250.238,-42.1983
336180,-0,-0,-0,-6.41691,-251.966,-37.7788
336180,-0,-0,-0,-6.41691,-251.966,-37.7788
336240,-0,-0,-0,-6.50808,-253.695,-33.3593
336240,-0,-0,-0,-6.50808,-253.695,-33.3593
336300,-0,-0,-0,-6.59925,-255.423,-28.9398
336300,-0,-0,-0,-6.59925,-255.423,-28.9398
336360,-0,-0,-0,-6.69042,-257.152,-24.5203
336360,-0,-0,-0,-6.69042,-257.152,-24.5203
336420,-0,-0,-0,-6.78158,-258.88,-20.1008
336420,-0,-0,-0,-6.78158,-258.88,-20.1008
336480,-0,-0,-0,-6.87275,-260.608,-15.6813
336480,-0,-0,-0,-6.87275,-260.608,-15.6813
336540,-0,-0,-0,-6.96392,-262.337,-11.2618
336540,-0,-0,-0,-6.96392,-262.337,-11.2618
336600,-0,-0,-0,-7.05509,-264.065,-6.84235
336600,-0,-0,-0,-7.05509,-264.065,-6.84235
336660,-0,-0,-0,-6.95101,-251.743,-6.72199
336660,-0,-0,-0,-6.95101,-251.743,-6.72199
336720,-0,-0,-0,-6.84694,-239.42,-6.60163
336720,-0,-0,-0,-6.84694,-239.42,-6.60163
336780,-0,-0,-0,-6.74286,-227.098,-6.48128
336780,-0,-0,-0,-6.74286,-227.098,-6.48128
336840,-0,-0,-0,-6.63879,-214.775,-6.36092
336840,-0,-0,-0,-6.63879,-214.775,-6.36092
336900,-0,-0,-0,-6.53471,-202.452,-6.24056
336900,-0,-0,-0,-6.53471,-202.452,-6.24056
336960,-0,-0,-0,-6.43064,-190.13,-6.12021
336960,-0,-0,-0,-6.43064,-190.13,-6.12021
337020,-0,-0,-0,-6.32656,-177.807,-5.99985
337020,-0,-0,-0,-6.32656,-177.807,-5.99985
337080,-0,-0,-0,-6.22249,-165.485,-5.87949
337080,-0,-0,-0,-6.22249,-165.485,-5.87949
337140,-0,-0,-0,-6.11841,-153.162,-5.75914
337140,-0,-0,-0,-6.11841,-153.162,-5.75914
337200,-0,-0,-0,-6.01433,-140.839,-5.63878
337200,-0,-0,-0,-6.01433,-140.839,-5.63878
337260,-0,-0,-0,-5.91026,-128.517,-5.51842
337260,-0,-0,-0,-5.91026,-128.517,-5.51842
337320,-0,-0,-0,-5.80618,-116.194,-5.39807
337320,-0,-0,-0,-5.80618,-116.194,-5.39807
337380,-0,-0,-0,-5.70211,-103.872,-5.27771
337380,-0,-0,-0,-5.70211,-103.872,-5.27771
337440,-0,-0,-0,-5.59803,-91.5489,-5.15735
337440,-0,-0,-0,-5.59803,-91.5489,-5.15735
337500,-0,-0,-0,-5.49396,-79.2263,-5.037
337500,-0,-0,-0,-5.49396,-79.2263,-5.037
337560,-0,-0,-0,-5.44095,-75.6688,-5.02421
337560,-0,-0,-0,-5.44095,-75.6688,-5.02421
337620,-0,-0,-0,-5.38794,-72.1113,-5.01143
337620,-0,-0,-0,-5.38794,-72.1113,-5.01143
337680,-0,-0,-0,-5.33493,-68.5539,-4.99864
337680,-0,-0,-0,-5.33493,-68.5539,-4.99864
337740,-0,-0,-0,-5.28193,-64.9964,-4.98586
337740,-0,-0,-0,-5.28193,-64.9964,-4.98586
337800,-0,-0,-0,-5.22892,-61.4389,-4.97307
337800,-0,-0,-0,-5.22892,-61.4389,-4.97307
337860,-0,-0,-0,-5.17591,-57.8814,-4.96029
337860,-0,-0,-0,-5.17591,-57.8814,-4.96029
337920,-0,-0,-0,-5.1229,-54.324,-4.9475
337920,-0,-0,-0,-5.1229,-54.324,-4.9475
337980,-0,-0,-0,-5.06989,-50.7665,-4.93472
337980,-0,-0,-0,-5.06989,-50.7665,-4.93472
338040,-0,-0,-0,-5.01689,-47.209,-4.92193
338040,-0,-0,-0,-5.01689,-47.209,-4.92193
338100,-0,-0,-0,-4.96388,-43.6515,-4.90915
338100,-0,-0,-0,-4.96388,-43.6515,-4.90915
338160,-0,-0,-0,-4.91087,-40.0941,-4.89636
338160,-0,-0,-0,-4.91087,-40.0941,-4.89636
338220,-0,-0,-0,-4.85786,-36.5366,-4.88358
338220,-0,-0,-0,-4.85786,-36.5366,-4.88358
338280,-0,-0,-0,-4.80486,-32.9791,-4.87079
338280,-0,-0,-0,-4.80486,-32.9791,-4.87079
338340,-0,-0,-0,-4.75185,-29.4216,-4.85801
338340,-0,-0,-0,-4.75185,-29.4216,-4.85801
338400,-0,-0,-0,-4.69884,-25.8641,-4.84522
338400,-0,-0,-0,-4.69884,-25.8641,-4.84522
338460,-0,-0,-0,-4.81422,-30.3049,-4.90762
338460,-0,-0,-0,-4.81422,-30.3049,-4.90762
338520,-0,-0,-0,-4.92959,-34.7457,-4.97003
338520,-0,-0,-0,-4.92959,-34.7457,-4.97003
338580,-0,-0,-0,-5.04497,-39.1865,-5.03243
338580,-0,-0,-0,-5.04497,-39.1865,-5.03243
