Time,T_amb,T_gnd,sRadS,sRadN,sRadE,sRadW,IntHG
1.73211e+07,305.137,293.872,633.736,302.616,514.568,302.616,0
1.73212e+07,305.208,293.872,635.682,303.019,506.227,303.019,0
1.73214e+07,305.278,293.872,637.574,303.416,497.842,303.416,0
1.73215e+07,305.346,293.872,639.426,303.849,489.441,303.849,0
1.73216e+07,305.413,293.872,641.278,304.414,481.092,304.414,0
1.73217e+07,305.479,293.872,643.12,305.102,472.795,305.102,0
1.73219e+07,305.543,293.872,644.943,305.901,464.548,305.901,0
1.7322e+07,305.605,293.872,646.736,306.8,456.347,306.8,0
1.73221e+07,305.667,293.872,648.491,307.787,448.188,307.787,0
1.73222e+07,305.726,293.872,650.198,308.85,440.068,308.85,0
1.73223e+07,305.784,293.872,651.849,309.978,431.984,309.978,0
1.73225e+07,305.841,293.872,653.435,311.162,423.932,311.162,0
1.73226e+07,305.896,293.872,654.951,312.39,415.91,312.39,0
1.73227e+07,305.949,293.872,656.388,313.653,407.915,313.653,0
1.73228e+07,306,293.872,657.742,314.942,399.943,314.942,0
1.73229e+07,306.05,293.872,659.008,316.247,391.993,316.247,0
1.73231e+07,306.098,293.872,660.182,317.56,384.062,317.56,0
1.73232e+07,306.144,293.872,661.263,318.872,376.146,318.872,0
1.73233e+07,306.187,293.872,662.247,320.176,368.243,320.176,0
1.73234e+07,306.229,293.873,663.133,321.464,360.349,321.464,0
1.73235e+07,306.268,293.873,663.923,322.728,352.461,322.728,0
1.73237e+07,306.305,293.873,664.616,323.962,344.575,323.962,0
1.73238e+07,306.34,293.873,665.213,325.159,336.686,325.159,0
1.73239e+07,306.374,293.873,665.717,326.311,328.474,325.995,0
1.7324e+07,306.405,293.873,666.13,327.412,327.252,333.787,0
1.73242e+07,306.436,293.873,666.455,328.455,328.455,343.967,0
1.73243e+07,306.465,293.873,666.696,329.434,329.434,353.889,0
1.73244e+07,306.494,293.873,666.856,330.341,330.341,363.708,0
1.73245e+07,306.522,293.873,666.938,331.171,331.171,373.42,0
